dum,t,solar,wind
6825,6825,0.26728,0.895688797
6826,6826,0.8039,0.7043361
6827,6827,0.97058,0.442377593
6828,6828,1,0.355647303
6829,6829,0.88492,0.297033195
6830,6830,0.93634,0.291120332
6831,6831,0.90814,0.311726141
6832,6832,0.91414,0.249585062
6833,6833,0.9072,0.263834025
6834,6834,0.74042,0.688037344
6835,6835,0.29274,0.877941909
6836,6836,0,0.869904564
6837,6837,0,0.862377593
6838,6838,0,0.888622407
6839,6839,0,0.891871369
6840,6840,0,0.893473029
6841,6841,0,0.893684647
6842,6842,0,0.893605809
6843,6843,0,0.894116183
6844,6844,0,0.89480083
6845,6845,0,0.422892116
6846,6846,0,0.064846473
6847,6847,0,0.123107884
6848,6848,0,0.444016598
6849,6849,0.23558,0.74320332
6850,6850,0.87564,0.743813278
6851,6851,1,0.918020747
6852,6852,0.98128,0.914941909
6853,6853,0.98664,0.903643154
6854,6854,1,0.826099585
6855,6855,0.94138,0.622804979
6856,6856,0.96332,0.387041494
6857,6857,0.9369,0.351792531
6858,6858,0.76968,0.237049793
6859,6859,0.26676,0.201639004
6860,6860,0,0.255564315
6861,6861,0,0.256356846
6862,6862,0,0.14386722
6863,6863,0,0.153360996
6864,6864,0,0.240697095
6865,6865,0,0.257759336
6866,6866,0,0.197684647
6867,6867,0,0.185390041
6868,6868,0,0.242232365
6869,6869,0,0.296697095
6870,6870,0,0.504514523
6871,6871,0,0.565539419
6872,6872,0,0.631896266
6873,6873,0.26552,0.701502075
6874,6874,0.86254,0.379647303
6875,6875,0.94432,0.208875519
6876,6876,0.9668,0.16553527
6877,6877,0.86244,0.439854772
6878,6878,0.96548,0.368908714
6879,6879,0.88602,0.350738589
6880,6880,0.87444,0.209302905
6881,6881,0.8126,0.144427386
6882,6882,0.64374,0.103850622
6883,6883,0.34418,0.243539419
6884,6884,0,0.342551867
6885,6885,0,0.409900415
6886,6886,0,0.634560166
6887,6887,0,0.945975104
6888,6888,0,0.944253112
6889,6889,0,0.949551867
6890,6890,0,0.950091286
6891,6891,0,0.950120332
6892,6892,0,0.950045643
6893,6893,0,0.934219917
6894,6894,0,0.870879668
6895,6895,0,0.87093361
6896,6896,0,0.918435685
6897,6897,0.01588,0.918244813
6898,6898,0.27432,0.918008299
6899,6899,1,0.91813278
6900,6900,0.99034,0.912804979
6901,6901,0.98602,0.905481328
6902,6902,0.84312,0.909979253
6903,6903,0.8575,0.903248963
6904,6904,0.84704,0.806991701
6905,6905,0.91842,0.791348548
6906,6906,0.67092,0.876170124
6907,6907,0.27392,0.918721992
6908,6908,0,0.923037344
6909,6909,0,0.929580913
6910,6910,0,0.931585062
6911,6911,0,0.932423237
6912,6912,0,0.931497925
6913,6913,0,0.930493776
6914,6914,0,0.934062241
6915,6915,0,0.93046473
6916,6916,0,0.932784232
6917,6917,0,0.934145228
6918,6918,0,0.930917012
6919,6919,0,0.481087137
6920,6920,0,0.906568465
6921,6921,0.20258,0.934419087
6922,6922,0.85584,0.931053942
6923,6923,1,0.921966805
6924,6924,1,0.929078838
6925,6925,0.9766,0.930643154
6926,6926,0.94612,0.933854772
6927,6927,0.92192,0.934261411
6928,6928,0.88308,0.934319502
6929,6929,0.90974,0.933771784
6930,6930,0.6766,0.928195021
6931,6931,0.25872,0.879643154
6932,6932,0,0.806958506
6933,6933,0,0.760219917
6934,6934,0,0.872759336
6935,6935,0,0.788443983
6936,6936,0,0.77653112
6937,6937,0,0.912253112
6938,6938,0,0.915360996
6939,6939,0,0.916290456
6940,6940,0,0.911767635
6941,6941,0,0.904460581
6942,6942,0,0.87553527
6943,6943,0,0.787917012
6944,6944,0,0.492373444
6945,6945,0.2031,0.277369295
6946,6946,0.84894,0.249406639
6947,6947,0.95458,0.413232365
6948,6948,0.9562,0.512182573
6949,6949,0.94068,0.303925311
6950,6950,0.9378,0.165684647
6951,6951,0.89672,0.141759336
6952,6952,0.90608,0.172248963
6953,6953,0.87062,0.219228216
6954,6954,0.67722,0.202120332
6955,6955,0,0.469514523
6956,6956,0,0.541813278
6957,6957,0,0.479431535
6958,6958,0,0.908290456
6959,6959,0,0.932165975
6960,6960,0,0.904962656
6961,6961,0,0.744630705
6962,6962,0,0.858161826
6963,6963,0,0.924311203
6964,6964,0,0.928966805
6965,6965,0,0.933875519
6966,6966,0,0.934228216
6967,6967,0,0.93359751
6968,6968,0,0.934307054
6969,6969,0.05744,0.934311203
6970,6970,0.81018,0.934244813
6971,6971,0.9641,0.933966805
6972,6972,0.94046,0.930834025
6973,6973,0.93808,0.928705394
6974,6974,0.93916,0.929182573
6975,6975,0.93386,0.934033195
6976,6976,0.77918,0.933858921
6977,6977,0.81964,0.933751037
6978,6978,0.66698,0.933091286
6979,6979,0.00066,0.934228216
6980,6980,0,0.934082988
6981,6981,0,0.933759336
6982,6982,0,0.932112033
6983,6983,0,0.930564315
6984,6984,0,0.929348548
6985,6985,0,0.930236515
6986,6986,0,0.929381743
6987,6987,0,0.930659751
6988,6988,0,0.933182573
6989,6989,0,0.93273029
6990,6990,0,0.932012448
6991,6991,0,0.933680498
6992,6992,0,0.934153527
6993,6993,0.27376,0.934141079
6994,6994,0.84252,0.934116183
6995,6995,0.97842,0.933294606
6996,6996,0.93784,0.929012448
6997,6997,0.90936,0.792763485
6998,6998,0.83472,0.434224066
6999,6999,0.84666,0.300692946
7000,7000,0.88866,0.09713278
7001,7001,0.85608,0.079016598
7002,7002,0.688,0.111182573
7003,7003,0.11318,0.086655602
7004,7004,0,0.360161826
7005,7005,0,0.759547718
7006,7006,0,0.677207469
7007,7007,0,0.518211618
7008,7008,0,0.446842324
7009,7009,0,0.476161826
7010,7010,0,0.419058091
7011,7011,0,0.305286307
7012,7012,0,0.265912863
7013,7013,0,0.266983402
7014,7014,0,0.219825726
7015,7015,0,0.229767635
7016,7016,0,0.221784232
7017,7017,0.00504,0.180120332
7018,7018,0.06162,0.209593361
7019,7019,0.1227,0.210410788
7020,7020,0.1523,0.104655602
7021,7021,0.17936,0.02166805
7022,7022,0.23792,0.008394191
7023,7023,0.19006,0.007659751
7024,7024,0.16612,0.007539419
7025,7025,0.14906,0.03846473
7026,7026,0.16388,0.054526971
7027,7027,0,0.050713693
7028,7028,0,0.068448133
7029,7029,0,0.076149378
7030,7030,0,0.154124481
7031,7031,0,0.239568465
7032,7032,0,0.252759336
7033,7033,0,0.197526971
7034,7034,0,0.143547718
7035,7035,0,0.332004149
7036,7036,0,0.411497925
7037,7037,0,0.373493776
7038,7038,0,0.49880083
7039,7039,0,0.741485477
7040,7040,0,0.825307054
7041,7041,0.00538,0.855780083
7042,7042,0.06406,0.818141079
7043,7043,0.11242,0.919543568
7044,7044,0.1393,0.928207469
7045,7045,0.18682,0.910020747
7046,7046,0.17526,0.920842324
7047,7047,0.23622,0.924614108
7048,7048,0.9044,0.922709544
7049,7049,0.93568,0.922539419
7050,7050,0.6103,0.916647303
7051,7051,0,0.921817427
7052,7052,0,0.929655602
7053,7053,0,0.932585062
7054,7054,0,0.934120332
7055,7055,0,0.933846473
7056,7056,0,0.950103734
7057,7057,0,0.950128631
7058,7058,0,0.947970954
7059,7059,0,0.950058091
7060,7060,0,0.838838174
7061,7061,0,0.805792531
7062,7062,0,0.819987552
7063,7063,0,0.838493776
7064,7064,0,0.876473029
7065,7065,0.0075,0.800439834
7066,7066,0.08272,0.847630705
7067,7067,0.30624,0.707767635
7068,7068,0.82106,0.760684647
7069,7069,0.57294,0.77420332
7070,7070,0.77624,0.841136929
7071,7071,0.81568,0.859692946
7072,7072,0.75862,0.850062241
7073,7073,0.75846,0.846950207
7074,7074,0.62868,0.851049793
7075,7075,0,0.919809129
7076,7076,0,0.946016598
7077,7077,0,0.950099585
7078,7078,0,0.95006639
7079,7079,0,0.949979253
7080,7080,0,0.950112033
7081,7081,0,0.950074689
7082,7082,0,0.949896266
7083,7083,0,0.95
7084,7084,0,0.942883817
7085,7085,0,0.937456432
7086,7086,0,0.942165975
7087,7087,0,0.932456432
7088,7088,0,0.946290456
7089,7089,0.00778,0.949970954
7090,7090,0.08398,0.949917012
7091,7091,0.19978,0.924995851
7092,7092,0.32592,0.918821577
7093,7093,0.84268,0.789041494
7094,7094,0.77168,0.897394191
7095,7095,0.72426,0.890224066
7096,7096,0.68916,0.922634855
7097,7097,0.75656,0.788809129
7098,7098,0.60482,0.848244813
7099,7099,0,0.927921162
7100,7100,0,0.943182573
7101,7101,0,0.936128631
7102,7102,0,0.945182573
7103,7103,0,0.901556017
7104,7104,0,0.926232365
7105,7105,0,0.937149378
7106,7106,0,0.949721992
7107,7107,0,0.950099585
7108,7108,0,0.949921162
7109,7109,0,0.949634855
7110,7110,0,0.939165975
7111,7111,0,0.945987552
7112,7112,0,0.876979253
7113,7113,0.00566,0.607576763
7114,7114,0.05352,0.950103734
7115,7115,0.10094,0.95020332
7116,7116,0.1307,0.950282158
7117,7117,0.14782,0.947821577
7118,7118,0.17108,0.945
7119,7119,0.16032,0.949572614
7120,7120,0.13688,0.950033195
7121,7121,0.1137,0.949991701
7122,7122,0.13242,0.949029046
7123,7123,0,0.948506224
7124,7124,0,0.931161826
7125,7125,0,0.872037344
7126,7126,0,0.810568465
7127,7127,0,0.844850622
7128,7128,0,0.700323651
7129,7129,0,0.791609959
7130,7130,0,0.698502075
7131,7131,0,0.523788382
7132,7132,0,0.325327801
7133,7133,0,0.167448133
7134,7134,0,0.048950207
7135,7135,0,0.019427386
7136,7136,0,0.009489627
7137,7137,0.17792,0.000879668
7138,7138,0.67292,0
7139,7139,0.18448,0
7140,7140,0.89118,0
7141,7141,0.87626,2.48963E-05
7142,7142,0.74968,0.017684647
7143,7143,0.84164,0.085340249
7144,7144,0.8343,0.20179668
7145,7145,0.74964,0.298037344
7146,7146,0.5632,0.384672199
7147,7147,0,0.726448133
7148,7148,0,0.921842324
7149,7149,0,0.950087137
7150,7150,0,0.949846473
7151,7151,0,0.949751037
7152,7152,0,0.902493776
7153,7153,0,0.934186722
7154,7154,0,0.933186722
7155,7155,0,0.933676349
7156,7156,0,0.932244813
7157,7157,0,0.933053942
7158,7158,0,0.933763485
7159,7159,0,0.934049793
7160,7160,0,0.918273859
7161,7161,0.09208,0.918394191
7162,7162,0.6365,0.918365145
7163,7163,0.87158,0.917547718
7164,7164,0.83082,0.899921162
7165,7165,0.8287,0.860024896
7166,7166,0.82384,0.810659751
7167,7167,0.64902,0.691692946
7168,7168,0.6445,0.644016598
7169,7169,0.794,0.407680498
7170,7170,0.14058,0.566207469
7171,7171,0,0.630103734
7172,7172,0,0.242979253
7173,7173,0,0.333435685
7174,7174,0,0.770846473
7175,7175,0,0.585029046
7176,7176,0,0.452029046
7177,7177,0,0.39046888
7178,7178,0,0.555099585
7179,7179,0,0.774759336
7180,7180,0,0.882024896
7181,7181,0,0.885074689
7182,7182,0,0.88680083
7183,7183,0,0.776053942
7184,7184,0,0.776062241
7185,7185,0,0.7756639
7186,7186,0.00908,0.775481328
7187,7187,0.06562,0.77606639
7188,7188,0.08616,0.776029046
7189,7189,0.1009,0.776062241
7190,7190,0.10388,0.775514523
7191,7191,0.11154,0.77606639
7192,7192,0.11218,0.77606639
7193,7193,0.09114,0.776
7194,7194,0.13022,0.775995851
7195,7195,0,0.902763485
7196,7196,0,0.902659751
7197,7197,0,0.90273444
7198,7198,0,0.902717842
7199,7199,0,0.902684647
7200,7200,0,0.891593361
7201,7201,0,0.90206639
7202,7202,0,0.897456432
7203,7203,0,0.893539419
7204,7204,0,0.857721992
7205,7205,0,0.944012448
7206,7206,0,0.944070539
7207,7207,0,0.939904564
7208,7208,0,0.944751037
7209,7209,0.00112,0.948215768
7210,7210,0.02426,0.950195021
7211,7211,0.06198,0.949352697
7212,7212,0.0832,0.942568465
7213,7213,0.09102,0.92026556
7214,7214,0.1265,0.897431535
7215,7215,0.13412,0.833410788
7216,7216,0.09666,0.78653112
7217,7217,0.06868,0.875871369
7218,7218,0.1511,0.932721992
7219,7219,0,0.720547718
7220,7220,0,0.481041494
7221,7221,0,0.517784232
7222,7222,0,0.447107884
7223,7223,0,0.813755187
7224,7224,0,0.685775934
7225,7225,0,0.628987552
7226,7226,0,0.527294606
7227,7227,0,0.580087137
7228,7228,0,0.652755187
7229,7229,0,0.764904564
7230,7230,0,0.781311203
7231,7231,0,0.913746888
7232,7232,0,0.853186722
7233,7233,0.01806,0.820585062
7234,7234,0.61608,0.656680498
7235,7235,0.87458,0.551518672
7236,7236,0.82466,0.497427386
7237,7237,0.81048,0.569842324
7238,7238,0.75518,0.852390041
7239,7239,0.80978,0.827029046
7240,7240,0.6706,0.881062241
7241,7241,0.88516,0.890514523
7242,7242,0.6276,0.753053942
7243,7243,0,0.812556017
7244,7244,0,0.942352697
7245,7245,0,0.949659751
7246,7246,0,0.948481328
7247,7247,0,0.949120332
7248,7248,0,0.944547718
7249,7249,0,0.944958506
7250,7250,0,0.911925311
7251,7251,0,0.916448133
7252,7252,0,0.948547718
7253,7253,0,0.949352697
7254,7254,0,0.950157676
7255,7255,0,0.950186722
7256,7256,0,0.949817427
7257,7257,0.0665,0.944767635
7258,7258,0.79384,0.948020747
7259,7259,0.75424,0.950195021
7260,7260,0.93178,0.950128631
7261,7261,0.95228,0.95013278
7262,7262,0.87832,0.946526971
7263,7263,0.9258,0.943883817
7264,7264,0.75182,0.793900415
7265,7265,0.84704,0.567369295
7266,7266,0.54816,0.386991701
7267,7267,0,0.257344398
7268,7268,0,0.175224066
7269,7269,0,0.113958506
7270,7270,0,0.079726141
7271,7271,0,0.143406639
7272,7272,0,0.186
7273,7273,0,0.222709544
7274,7274,0,0.177141079
7275,7275,0,0.243547718
7276,7276,0,0.255908714
7277,7277,0,0.227460581
7278,7278,0,0.068439834
7279,7279,0,0.086099585
7280,7280,0,0.071062241
7281,7281,0.00774,0.049742739
7282,7282,0.12752,0.012095436
7283,7283,0.31228,0
7284,7284,1,0.004315353
7285,7285,0.89214,0.058842324
7286,7286,0.82006,0.107
7287,7287,0.80352,0.074904564
7288,7288,0.8467,0.06346888
7289,7289,0.79684,0.071946058
7290,7290,0.60732,0.134053942
7291,7291,0,0.303925311
7292,7292,0,0.352394191
7293,7293,0,0.298107884
7294,7294,0,0.321929461
7295,7295,0,0.465564315
7296,7296,0,0.451543568
7297,7297,0,0.548937759
7298,7298,0,0.736738589
7299,7299,0,0.840008299
7300,7300,0,0.918294606
7301,7301,0,0.823369295
7302,7302,0,0.823116183
7303,7303,0,0.933253112
7304,7304,0,0.932842324
7305,7305,0.04348,0.930767635
7306,7306,0.6814,0.934145228
7307,7307,0.86766,0.838954357
7308,7308,0.86548,0.838784232
7309,7309,0.894,0.824315353
7310,7310,0.87602,0.805680498
7311,7311,0.79464,0.751095436
7312,7312,0.73108,0.707410788
7313,7313,0.75352,0.515804979
7314,7314,0.50952,0.519904564
7315,7315,0,0.81266805
7316,7316,0,0.643128631
7317,7317,0,0.486489627
7318,7318,0,0.403929461
7319,7319,0,0.264319502
7320,7320,0,0.185506224
7321,7321,0,0.088987552
7322,7322,0,0
7323,7323,0,0.028589212
7324,7324,0,0.331634855
7325,7325,0,0.882182573
7326,7326,0,0.910248963
7327,7327,0,0.910431535
7328,7328,0,0.907962656
7329,7329,0.04576,0.897248963
7330,7330,0.47188,0.855282158
7331,7331,0.78594,0.86626556
7332,7332,0.80544,0.90453527
7333,7333,0.76992,0.84373029
7334,7334,0.88546,0.844680498
7335,7335,0.96988,0.719224066
7336,7336,1,0.63613278
7337,7337,1,0.493248963
7338,7338,0.78518,0.548103734
7339,7339,0,0.638315353
7340,7340,0,0.697340249
7341,7341,0,0.81393361
7342,7342,0,0.446979253
7343,7343,0,0.442842324
7344,7344,0,0.871510373
7345,7345,0,0.829975104
7346,7346,0,0.657506224
7347,7347,0,0.647414938
7348,7348,0,0.550319502
7349,7349,0,0.332261411
7350,7350,0,0.305817427
7351,7351,0,0.264008299
7352,7352,0,0.287149378
7353,7353,0.0365,0.274593361
7354,7354,0.59012,0.077286307
7355,7355,0.90088,0.145273859
7356,7356,0.87814,0.221941909
7357,7357,0.84924,0.161871369
7358,7358,0.83392,0.154651452
7359,7359,0.80018,0.086912863
7360,7360,0.81358,0.021497925
7361,7361,0.89848,0.023448133
7362,7362,0.60788,0.128763485
7363,7363,0,0.298991701
7364,7364,0,0.426078838
7365,7365,0,0.331556017
7366,7366,0,0.3876639
7367,7367,0,0.51580083
7368,7368,0,0.785838174
7369,7369,0,0.808589212
7370,7370,0,0.948456432
7371,7371,0,0.900215768
7372,7372,0,0.931726141
7373,7373,0,0.944630705
7374,7374,0,0.949390041
7375,7375,0,0.936286307
7376,7376,0,0.931103734
7377,7377,0.01612,0.945568465
7378,7378,0.15382,0.949912863
7379,7379,0.42134,0.949717842
7380,7380,0.66898,0.950016598
7381,7381,0.47916,0.949564315
7382,7382,0.78258,0.948850622
7383,7383,0.85964,0.937298755
7384,7384,0.85242,0.91
7385,7385,0.86702,0.731078838
7386,7386,0.5731,0.623
7387,7387,0,0.800485477
7388,7388,0,0.881755187
7389,7389,0,0.931170124
7390,7390,0,0.944572614
7391,7391,0,0.948045643
7392,7392,0,0.949775934
7393,7393,0,0.949925311
7394,7394,0,0.948423237
7395,7395,0,0.948062241
7396,7396,0,0.947568465
7397,7397,0,0.931124481
7398,7398,0,0.932473029
7399,7399,0,0.932120332
7400,7400,0,0.932564315
7401,7401,0.02812,0.930892116
7402,7402,0.60168,0.932493776
7403,7403,0.89602,0.933278008
7404,7404,0.84012,0.934182573
7405,7405,0.8328,0.934153527
7406,7406,0.81472,0.934107884
7407,7407,0.8064,0.902448133
7408,7408,0.81868,0.901875519
7409,7409,0.7597,0.899219917
7410,7410,0.49254,0.898182573
7411,7411,0,0.876589212
7412,7412,0,0.902394191
7413,7413,0,0.823431535
7414,7414,0,0.823020747
7415,7415,0,0.822834025
7416,7416,0,0.823037344
7417,7417,0,0.82326971
7418,7418,0,0.823124481
7419,7419,0,0.823294606
7420,7420,0,0.823273859
7421,7421,0,0.823107884
7422,7422,0,0.823244813
7423,7423,0,0.823070539
7424,7424,0,0.692182573
7425,7425,0.03702,0.381473029
7426,7426,0.64936,0.312854772
7427,7427,0.8266,0.269460581
7428,7428,0.78796,0.093161826
7429,7429,0.75358,0.142261411
7430,7430,0.78056,0.204253112
7431,7431,0.80384,0.098987552
7432,7432,0.88668,0.047593361
7433,7433,0.79498,0.048709544
7434,7434,0.5172,0.083228216
7435,7435,0,0.126609959
7436,7436,0,0.16859751
7437,7437,0,0.272365145
7438,7438,0,0.390190871
7439,7439,0,0.379448133
7440,7440,0,0.095456432
7441,7441,0,0.057522822
7442,7442,0,0.084838174
7443,7443,0,0.138195021
7444,7444,0,0.199452282
7445,7445,0,0.236970954
7446,7446,0,0.224954357
7447,7447,0,0.289883817
7448,7448,0,0.242477178
7449,7449,0.02638,0.293261411
7450,7450,0.5525,0.193004149
7451,7451,0.85444,0.073887967
7452,7452,0.8616,0.154883817
7453,7453,0.83598,0.209286307
7454,7454,0.85888,0.199377593
7455,7455,0.7989,0.070941909
7456,7456,0.85276,0.152958506
7457,7457,0.84684,0.234688797
7458,7458,0.54628,0.331377593
7459,7459,0,0.400294606
7460,7460,0,0.541726141
7461,7461,0,0.682684647
7462,7462,0,0.902012448
7463,7463,0,0.901846473
7464,7464,0,0.884767635
7465,7465,0,0.78306639
7466,7466,0,0.506460581
7467,7467,0,0.581431535
7468,7468,0,0.692348548
7469,7469,0,0.645024896
7470,7470,0,0.799954357
7471,7471,0,0.847431535
7472,7472,0,0.867419087
7473,7473,0.0017,0.892419087
7474,7474,0.05068,0.766970954
7475,7475,0.10872,0.643390041
7476,7476,0.19712,0.670709544
7477,7477,0.3303,0.895771784
7478,7478,0.34492,0.859522822
7479,7479,0.81006,0.834643154
7480,7480,0.82408,0.772473029
7481,7481,0.77356,0.74553527
7482,7482,0.5108,0.655041494
7483,7483,0,0.733618257
7484,7484,0,0.808219917
7485,7485,0,0.822136929
7486,7486,0,0.822726141
7487,7487,0,0.823626556
7488,7488,0,0.823502075
7489,7489,0,0.822817427
7490,7490,0,0.950120332
7491,7491,0,0.950012448
7492,7492,0,0.950045643
7493,7493,0,0.950037344
7494,7494,0,0.950062241
7495,7495,0,0.949709544
7496,7496,0,0.949278008
7497,7497,0.0012,0.949327801
7498,7498,0.04006,0.949394191
7499,7499,0.10766,0.949780083
7500,7500,0.16324,0.935809129
7501,7501,0.2088,0.913896266
7502,7502,0.7407,0.925676349
7503,7503,0.71976,0.815219917
7504,7504,0.79708,0.88466805
7505,7505,0.68616,0.910074689
7506,7506,0.44236,0.860560166
7507,7507,0,0.850655602
7508,7508,0,0.931058091
7509,7509,0,0.942087137
7510,7510,0,0.949809129
7511,7511,0,0.950095436
7512,7512,0,0.950029046
7513,7513,0,0.950120332
7514,7514,0,0.949908714
7515,7515,0,0.949804979
7516,7516,0,0.948510373
7517,7517,0,0.949298755
7518,7518,0,0.946871369
7519,7519,0,0.949323651
7520,7520,0,0.949157676
7521,7521,0,0.948709544
7522,7522,0.05148,0.949842324
7523,7523,0.14152,0.947385892
7524,7524,0.26446,0.929340249
7525,7525,0.78164,0.885983402
7526,7526,0.7342,0.871630705
7527,7527,0.81502,0.830485477
7528,7528,0.74118,0.656892116
7529,7529,0.7309,0.521921162
7530,7530,0.4112,0.41479668
7531,7531,0,0.717236515
7532,7532,0,0.729020747
7533,7533,0,0.772526971
7534,7534,0,0.746348548
7535,7535,0,0.792070539
7536,7536,0,0.922692946
7537,7537,0,0.926809129
7538,7538,0,0.675215768
7539,7539,0,0.675157676
7540,7540,0,0.925692946
7541,7541,0,0.877224066
7542,7542,0,0.754340249
7543,7543,0,0.80280083
7544,7544,0,0.942771784
7545,7545,0,0.944510373
7546,7546,0.63346,0.69920332
7547,7547,1,0.452979253
7548,7548,0.97038,0.455195021
7549,7549,0.90362,0.320348548
7550,7550,0.89292,0.204020747
7551,7551,0.95502,0.160045643
7552,7552,0.92332,0.123078838
7553,7553,0.87346,0.086854772
7554,7554,0.50362,0.06526556
7555,7555,0,0.038348548
7556,7556,0,0.01446888
7557,7557,0,0.003365145
7558,7558,0,0.000120332
7559,7559,0,4.14938E-06
7560,7560,0,0.000224066
7561,7561,0,0.004360996
7562,7562,0,0.035526971
7563,7563,0,0.040178423
7564,7564,0,0.06240249
7565,7565,0,0.000659751
7566,7566,0,0.011323651
7567,7567,0,0.027207469
7568,7568,0,0.017755187
7569,7569,0,0.014850622
7570,7570,0.56404,0.01253112
7571,7571,0.87168,0.000165975
7572,7572,1,0.015804979
7573,7573,0.79458,0.057879668
7574,7574,0.84038,0.117195021
7575,7575,0.8459,0.063481328
7576,7576,0.88122,0.071141079
7577,7577,0.7903,0.078290456
7578,7578,0.49452,0.113506224
7579,7579,0,0.180912863
7580,7580,0,0.147609959
7581,7581,0,0.152929461
7582,7582,0,0.227058091
7583,7583,0,0.315278008
7584,7584,0,0.822493776
7585,7585,0,0.697975104
7586,7586,0,0.714385892
7587,7587,0,0.777427386
7588,7588,0,0.671427386
7589,7589,0,0.831406639
7590,7590,0,0.940477178
7591,7591,0,0.658406639
7592,7592,0,0.682742739
7593,7593,0,0.767414938
7594,7594,0.5707,0.731572614
7595,7595,0.88094,0.212688797
7596,7596,0.59292,0.22473444
7597,7597,0.5068,0.180672199
7598,7598,0.43388,0.518074689
7599,7599,0.387,0.565821577
7600,7600,0.29494,0.474726141
7601,7601,0.20564,0.214307054
7602,7602,0.18386,0.140804979
7603,7603,0,0.081091286
7604,7604,0,0.175016598
7605,7605,0,0.294327801
7606,7606,0,0.170062241
7607,7607,0,0.158020747
7608,7608,0,0.11946888
7609,7609,0,0.097120332
7610,7610,0,0
7611,7611,0,0.001618257
7612,7612,0,0.000311203
7613,7613,0,0.04446888
7614,7614,0,0.245547718
7615,7615,0,0.560360996
7616,7616,0,0.599020747
7617,7617,0,0.497215768
7618,7618,0.0278,0.500489627
7619,7619,0.06308,0.436589212
7620,7620,0.09722,0.33979668
7621,7621,0.07336,0.27120332
7622,7622,0.08264,0.210087137
7623,7623,0.0822,0.268966805
7624,7624,0.05636,0.248029046
7625,7625,0.06872,0.160485477
7626,7626,0.1561,0.07760166
7627,7627,0,0.148987552
7628,7628,0,0.068427386
7629,7629,0,0.04246473
7630,7630,0,0.068684647
7631,7631,0,0.282655602
7632,7632,0,0.298136929
7633,7633,0,0.188278008
7634,7634,0,0.286423237
7635,7635,0,0.241751037
7636,7636,0,0.392112033
7637,7637,0,0.6306639
7638,7638,0,0.781112033
7639,7639,0,0.691701245
7640,7640,0,0.845178423
7641,7641,0,0.934676349
7642,7642,0.1457,0.938817427
7643,7643,0.84146,0.68280083
7644,7644,0.86906,0.946846473
7645,7645,0.81144,0.949082988
7646,7646,0.78948,0.914875519
7647,7647,0.71958,0.774502075
7648,7648,0.78006,0.859186722
7649,7649,0.73426,0.736896266
7650,7650,0.5038,0.616307054
7651,7651,0,0.850543568
7652,7652,0,0.74139834
7653,7653,0,0.227020747
7654,7654,0,0.913639004
7655,7655,0,0.915618257
7656,7656,0,0.947609959
7657,7657,0,0.94720332
7658,7658,0,0.950224066
7659,7659,0,0.950165975
7660,7660,0,0.946497925
7661,7661,0,0.950294606
7662,7662,0,0.948427386
7663,7663,0,0.945273859
7664,7664,0,0.844614108
7665,7665,0,0.586302905
7666,7666,0.51378,0.213323651
7667,7667,0.85182,0.077639004
7668,7668,0.87842,0.229813278
7669,7669,0.84584,0.1056639
7670,7670,0.79308,0.014377593
7671,7671,0.79308,0.000385892
7672,7672,0.89618,4.14938E-06
7673,7673,0.81126,8.29876E-06
7674,7674,0.44946,0.003082988
7675,7675,0,0.022634855
7676,7676,0,0.064356846
7677,7677,0,0.087282158
7678,7678,0,0.160099585
7679,7679,0,0.393219917
7680,7680,0,0.533004149
7681,7681,0,0.671643154
7682,7682,0,0.857157676
7683,7683,0,0.872556017
7684,7684,0,0.882817427
7685,7685,0,0.841352697
7686,7686,0,0.724692946
7687,7687,0,0.698327801
7688,7688,0,0.909087137
7689,7689,0,0.913410788
7690,7690,0.61872,0.91006639
7691,7691,0.78358,0.872182573
7692,7692,0.8508,0.891514523
7693,7693,0.71312,0.707070539
7694,7694,0.7819,0.457029046
7695,7695,0.81496,0.298082988
7696,7696,0.8281,0.184195021
7697,7697,0.68784,0.118651452
7698,7698,0.50438,0.139746888
7699,7699,0,0.239103734
7700,7700,0,0.381962656
7701,7701,0,0.348016598
7702,7702,0,0.361219917
7703,7703,0,0.370024896
7704,7704,0,0.294165975
7705,7705,0,0.281792531
7706,7706,0,0.347904564
7707,7707,0,0.442858921
7708,7708,0,0.464290456
7709,7709,0,0.425813278
7710,7710,0,0.490224066
7711,7711,0,0.486112033
7712,7712,0,0.49959751
7713,7713,0,0.484273859
7714,7714,0.51624,0.47519917
7715,7715,0.71888,0.136917012
7716,7716,0.7599,0.230759336
7717,7717,0.77082,0.239672199
7718,7718,0.67336,0.245746888
7719,7719,0.68836,0.243195021
7720,7720,0.75392,0.239257261
7721,7721,0.77222,0.218829876
7722,7722,0.41028,0.268290456
7723,7723,0,0.45919917
7724,7724,0,0.601854772
7725,7725,0,0.838360996
7726,7726,0,0.914215768
7727,7727,0,0.939863071
7728,7728,0,0.93726556
7729,7729,0,0.948941909
7730,7730,0,0.948626556
7731,7731,0,0.922618257
7732,7732,0,0.940809129
7733,7733,0,0.943004149
7734,7734,0,0.949290456
7735,7735,0,0.949124481
7736,7736,0,0.949016598
7737,7737,0,0.949257261
7738,7738,0.54648,0.946834025
7739,7739,0.7473,0.900116183
7740,7740,0.83472,0.936966805
7741,7741,0.7264,0.949697095
7742,7742,0.72846,0.915863071
7743,7743,0.72732,0.869701245
7744,7744,0.7043,0.67319917
7745,7745,0.68602,0.592568465
